36.51666667,36.35
35.633333,35.6
35.45,30.91666667
47.25,32.616667
47.25,32.416667
40.05,36.816667
40.9,36.866667
43.2,36.366667
35.65,34.116667
36.516667,36.516667
34.7,31.85
35.98333333,34.76666667
34.91,32.53333
41.5,37.4
45.45,33.88333333
41,36.41666667
40.666667,36.633333
43.333333,38.45
44.533333,36.666667
36.5,35.9
35.633333,33.183333
42.35,36.35
35.48333,36.66667
